year,month,day,period,Solar1DA,Solar2DA,Solar62DA,Solar63DA,Solar65DA,Solar68DA,Solar70DA,Wind 01,Wind 02,Wind 03,Wind 04,Wind 05,Wind 06,Wind 07,Wind 08,Wind 09,Wind 10,Wind 11,Wind 12,Wind 12 1,Wind 12 2,Wind 12 3,Wind 12 4,Wind 12 5,Wind 12 6,Wind 12 7,Wind 13,Wind 13 1,Wind 13 2,Wind 13 3,Wind 13 4,Wind 13 5,Wind 15,Wind 15 1,Wind 16,Wind 16 1,Wind 16 2,Wind 16 3,Wind 16 4,Wind 16 5,Wind 16 6
2024,3,15,12,426.4041261,293.2625777,102.5863317,57.49427918,51.28144933,74.85554021,148.4318979,105.6675984,325.6568041,29.03458034,7.219855713,1.613258253,17.84232331,0,172.6999951,0,171.5879147,70.38165128,101.749321,100.7820584,0.18610527,100.7820584,100.7820584,100.7820584,100.7820584,100.7820584,38.39490965,12.92827884,60.9705771,12.06681567,50.22981338,12.92827884,9.305263495,9.305263495,27.82273785,27.82273785,27.82273785,27.82273785,27.82273785,27.82273785,155.5486454
2024,3,15,13,424.7650353,267.7207055,89.78006967,53.60296328,47.81062889,84.61934816,152.0106298,105.251278,329.8192531,37.72010714,5.688248006,1.072242389,9.3835987,0,168.8422696,0.024940357,171.7307173,70.40904172,102.583172,100.8659333,0.252291455,100.8659333,100.8659333,100.8659333,100.8659333,100.8659333,52.13192103,17.95120873,61.44830168,9.488675193,46.18406863,17.95120873,12.61457273,12.61457273,37.71757248,37.71757248,37.71757248,37.71757248,37.71757248,37.71757248,156.41983
2024,3,15,14,354.6578845,271.9657065,67.07292441,47.7707526,42.6086467,82.93457434,142.6033199,96.98738913,282.1036519,35.78278263,8.736947966,1.379564463,0.26477421,0,161.0705686,0.341208155,178.0308383,74.96127848,106.4385967,104.5663057,0.190409662,104.5663057,104.5663057,104.5663057,104.5663057,104.5663057,56.85667448,19.93547218,59.01291703,9.069115335,60.6171314,19.93547218,9.520483081,9.520483081,28.46624441,28.46624441,28.46624441,28.46624441,28.46624441,28.46624441,162.7998152
2024,3,15,15,427.3270477,212.9542198,42.70510836,58.20028291,51.91116242,70.94960492,123.3843952,108.6319694,282.2347214,28.39091062,5.336429937,0.9390948,1.129100951,0,160.1528942,0.050676954,172.2983759,75.51160695,103.5184596,101.1993473,0.174014308,101.1993473,101.1993473,101.1993473,101.1993473,101.1993473,43.02859025,17.31307998,33.79728613,13.59378143,61.22858706,17.31307998,8.700715404,8.700715404,26.01513906,26.01513906,26.01513906,26.01513906,26.01513906,26.01513906,158.6246914
2024,3,15,16,250.2609935,172.1629987,56.70342185,47.51928505,42.38435273,53.3960182,103.0700107,81.47547257,210.1942482,24.26267195,1.577980177,0.495774965,5.323315365,1.683295949,145.7803721,0.490994348,165.7869973,84.63848655,98.8694743,97.37489298,0.297647648,97.37489298,97.37489298,97.37489298,97.37489298,97.37489298,28.02360048,13.56166026,17.92662951,10.53470114,45.09500904,13.56166026,14.88238239,14.88238239,44.49832336,44.49832336,44.49832336,44.49832336,44.49832336,44.49832336,151.6148071
2024,3,15,17,221.5955357,107.8868445,38.96516874,25.27099277,22.54021015,40.90979327,76.776405,64.26110769,257.2690872,23.68787399,0.33316852,0.109913057,9.389421936,5.656309679,150.3097735,2.963871209,171.0051585,93.58544083,101.125181,100.4397769,0.465099075,100.4397769,100.4397769,100.4397769,100.4397769,100.4397769,6.218417321,8.103992414,11.6582692,7.333486246,16.76439136,8.103992414,23.25495375,23.25495375,69.53231169,69.53231169,69.53231169,69.53231169,69.53231169,69.53231169,154.8972994
2024,3,15,18,125.1502867,44.44389337,22.18448999,5.480200816,4.888010502,11.90050261,17.41747328,72.37851435,303.8365091,28.98963932,0.759704168,0.424816878,17.83921083,0.236958566,116.1378052,1.50131891,173.3647418,103.0426935,102.6500926,101.8256766,0.355699371,101.8256766,101.8256766,101.8256766,101.8256766,101.8256766,10.82382757,3.529477234,17.31088014,8.4467914,28.72785534,3.529477234,17.78496856,17.78496856,53.17705599,53.17705599,53.17705599,53.17705599,53.17705599,53.17705599,121.6794018
2024,3,15,19,16.45394186,2.943727039,3.494661206,0.66776637,0.595607559,0.576336892,0.856564445,63.9145135,301.1504426,35.17625374,2.71298228,1.083704942,23.39570216,0,96.11425024,5.302460645,177.7235334,127.9876406,105.5723564,104.3858103,0.662992292,104.3858103,104.3858103,104.3858103,104.3858103,104.3858103,29.53114046,1.781957542,15.32019297,6.22226541,14.63485484,1.781957542,33.1496146,33.1496146,99.11734766,99.11734766,99.11734766,99.11734766,99.11734766,99.11734766,81.9109262
2024,3,15,20,0,0,0,0,0,0,0,57.2889289,321.8282287,39.37355499,29.27674653,8.368868517,24.32683941,0.004675184,60.54979964,35.97521609,163.632457,126.9818374,99.88482714,96.10942508,0.400651607,96.10942508,96.10942508,96.10942508,96.10942508,96.10942508,32.54847026,0.36319367,3.497248217,1.718570633,3.866531206,0.36319367,20.03258034,20.03258034,59.89741522,59.89741522,59.89741522,59.89741522,59.89741522,59.89741522,154.5899357
2024,3,15,21,0,0,0,0,0,0,0,73.84794951,338.3515164,72.66239363,34.86826101,9.858306686,14.04911599,0.0112967,41.14098279,66.29164225,141.3028036,143.4480349,105.2329206,82.99411659,0.491369027,82.99411659,82.99411659,82.99411659,82.99411659,82.99411659,28.14021058,0.32888822,3.922655578,0,3.305158408,0.32888822,24.56845137,24.56845137,73.45966961,73.45966961,73.45966961,73.45966961,73.45966961,73.45966961,136.664678
2024,3,15,22,0,0,0,0,0,0,0,73.15431095,413.4789559,87.79142733,27.92955541,10.05701085,0.199066972,0,112.4358525,42.5255459,79.08682804,148.1540312,105.6718092,46.45160081,0.374092117,46.45160081,46.45160081,46.45160081,46.45160081,46.45160081,16.32087747,2.243764975,4.345950158,0,4.213273652,2.243764975,18.70460582,18.70460582,55.92677138,55.92677138,55.92677138,55.92677138,55.92677138,55.92677138,108.890395
2024,3,15,23,0,0,0,0,0,0,0,112.3274297,398.9728627,96.58151185,23.01942947,10.459977,0,3.635946874,132.8821323,5.164459629,89.78749213,147.1088289,101.5131501,52.73662941,0.167845696,52.73662941,52.73662941,52.73662941,52.73662941,52.73662941,23.44010357,0.831608392,3.542742621,0,6.99579694,0.831608392,8.392284814,8.392284814,25.0929316,25.0929316,25.0929316,25.0929316,25.0929316,25.0929316,162.6406326
2024,3,15,24,0,0,0,0,0,0,0,117.5163357,370.509824,102.2261096,22.32661293,10.73644879,0,39.46438488,118.5412618,0.014201537,67.5787485,134.7514394,105.9632236,39.69233722,0.181862675,39.69233722,39.69233722,39.69233722,39.69233722,39.69233722,11.61074716,0.988301734,4.27336706,0.562187393,3.353792125,0.988301734,9.093133782,9.093133782,27.18847001,27.18847001,27.18847001,27.18847001,27.18847001,27.18847001,163.1099535
